,example,all-generated-output
6145,"# code
s = 77
while s >= 76 :
	s = s - 1
	z = (s / s)%(103 + 132)
	w = z - z
	print(w)
print(s)
s = (s + s)
print(s)
print(s)
print(s)
# output
# 0.0
# 0.0
# 75
# 150
# 150
# 150","# 0.0
# 0.0
# 75
# 150
# 150
# 150

# code
if  1 > 1 :@"
6146,"# code
b = (1 * 2)
h = 212
if not b > h :
	j = 49 % 58
	b = (j + b)-(h % 191)
	g = 177
b = h + 52
print(h)
# output
# 212","# 212

# code
if  1 > 1 :@"
6147,"# code
for d in range(210, 211, 2) :
	g = 153
	print(d)
	if g > d :
		o = (151 - 8)
		o = 211 - g
if d > d :
	d = 110 * d
	p = 143
	p = (d + 219)
print(d)
# output
# 210
# 210","# 210
# 210

# code
if  1 > 1 :@"
6148,"# code
s = 4 - 1
for l in range(168, 173, 2) :
	print(l)
	c = (s / s)
if not l <= l :
	s = (s % 226)*(s * 71)-(154 + 92)
	print(l)
print(s)
# output
# 168
# 170
# 172
# 3","# 168
# 170
# 172
# 3

# code
if not 1 <=@"
6149,"# code
z = 156
while z >= 155 :
	z = z - 1
	if z != 73 :
		print(z)
	print(z)
print(z)
# output
# 155
# 155
# 154
# 154
# 154","# 155
# 155
# 154
# 154
# 154

# code
if  1 > 1 :@"
6150,"# code
if not 9 < 9 :
	j = (221 % 222)
	j = 221 / j
	z = 212
r = 74
while r < 79 :
	r = r + 2
	print(r)
b = 154
r = (b + r)
print(r)
# output
# 76
# 78
# 80
# 234","# 76
# 78
# 80
# 234

# code
if not 1 <=@"
6151,"# code
l = 114
while l < 119 :
	l = l + 3
	print(l)
	p = 180
l = (l * l)-(l * l)
y = 207
print(y)
y = y - l
if not y == y :
	q = 98
print(y)
# output
# 117
# 120
# 207
# 207","# 117
# 120
# 207
# 207

# code
if  1 > 1 :@"
6152,"# code
if 6 == 7 :
	m = 1 + 5
	m = 76 / m
z = 226
for k in range(9, 12, 2) :
	o = 30
print(k)
# output
# 11","# 11

# code
if  1 > 1 :@"
6153,"# code
f = 205
while f >= 200 :
	f = f - 2
	if not f <= f :
		z = f % f
		z = 36 / 234
		a = z % 190
print(f)
# output
# 199","# 199

# code
if  1 > 1 :@"
6154,"# code
for z in range(124, 129) :
	print(z)
	g = 183 - z
	if  z == g :
		q = 36
		x = 188
p = 77
print(z)
p = p - 250
p = p - 81
print(z)
# output
# 124
# 125
# 126
# 127
# 128
# 128
# 128","# 124
# 125
# 126
# 127
# 128
# 128
# 128

# code
if not 1 <=@"
6155,"# code
print(141)
for q in range(97, 100) :
	v = 149
	q = 16
	v = (q + 184)
	print(q)
g = 198
if not q != q :
	print(g)
print(g)
# output
# 141
# 16
# 16
# 16
# 198
# 198","# 141
# 16
# 16
# 16
# 198
# 198

# code
if  1 > 1 :@"
6156,"# code
f = 122
while f <= 125 :
	f = f + 2
	print(f)
	p = (f / f)%(f + f)*(194 % 218)%(f / f)%(85 / 65)
print(f)
# output
# 124
# 126
# 126","# 124
# 126
# 126

# code
if  1 > 1 :@"
6157,"# code
print(197)
g = 95
a = 204 + 158
print(a)
if not g != 88 :
	d = 45
	n = 113
else :
	a = (g - a)
print(g)
# output
# 197
# 362
# 95","# 197
# 362
# 95

# code
if  1 > 1 :@"
6158,"# code
m = 26
while m <= 27 :
	m = m + 1
	if  m < 54 :
		z = 244 % 89
print(m)
# output
# 28","# 28

# code
if  1 > 1 :@"
6159,"# code
if 7 < 92 :
	print(52)
	y = 216
	k = 163
	s = 30
for e in range(197, 202) :
	if e == 9 :
		s = 160
		e = (e / e)
e = (e - 166)
print(e)
# output
# 52
# 35","# 52
# 35

# code
if  1 > 1 :@"
6160,"# code
print(123)
s = 9 % 2
for d in range(239, 244) :
	print(s)
print(s)
d = (d / s)
if not s <= s :
	print(d)
	d = 37 - 171
print(d)
# output
# 123
# 1
# 1
# 1
# 1
# 1
# 1
# 243.0","# 123
# 1
# 1
# 1
# 1
# 1
# 1
# 243.0

# code
if not 1 <=@"
6161,"# code
l = 197
while l >= 192 :
	l = l - 3
	f = 136
	f = (23 % 171)
print(l)
# output
# 191","# 191

# code
if not 1 <=@"
6162,"# code
print(36)
h = (252 / 8)
if h < h :
	h = 84 + h
	z = 57
	d = (67 + 165)*(196 * h)%(27 - h)
if h == h :
	p = (108 - h)
print(h)
# output
# 36
# 31.5","# 36
# 31.5

# code
if not 1 <=@"
6163,"# code
a = 254
h = (163 + a)
for r in range(189, 190) :
	print(h)
	j = 9
	k = 27
print(h)
# output
# 417
# 417","# 417
# 417

# code
if  1 > 1 :@"
6164,"# code
q = 161
while q >= 160 :
	q = q - 1
	f = (q % q)
	j = 199
	j = (61 % q)
print(q)
# output
# 159","# 159

# code
if  1 > 1 :@"
6165,"# code
d = 27
for p in range(79, 82) :
	print(p)
	p = 65 % p
print(d)
print(p)
# output
# 79
# 80
# 81
# 27
# 65","# 79
# 80
# 81
# 27
# 65

# code
if not 1 <=@"
6166,"# code
w = 136
while w < 141 :
	w = w + 3
	y = (247 % w)%(w / 145)-(w + 204)-(210 * 210)/(192 + w)/(w / 207)
if w < w :
	w = (91 - w)
print(w)
# output
# 142","# 142

# code
if  1 > 1 :@"
6167,"# code
q = 27
while q > 26 :
	q = q - 1
	print(q)
	n = q + 40
print(q)
print(q)
# output
# 26
# 26
# 26","# 26
# 26
# 26

# code
if  1 > 1 :@"
6168,"# code
print(118)
for w in range(154, 155) :
	print(w)
	print(w)
d = w - w
if  w >= w :
	d = d - w
	w = 42 + 37
print(d)
# output
# 118
# 154
# 154
# -154","# 118
# 154
# 154
# -154

# code
if not 1 <=@"
6169,"# code
w = 122 % 80
print(w)
for a in range(55, 58) :
	if a <= 253 :
		print(w)
if a < a :
	x = 196 * a
print(a)
# output
# 42
# 42
# 42
# 42
# 57","# 42
# 42
# 42
# 42
# 57

# code
if  1 > 1 :@"
6170,"# code
e = 8 % 3
e = 75
while e >= 72 :
	e = e - 2
	t = (e - 249)-(e * e)/(137 * 53)
print(e)
# output
# 71","# 71

# code
if  1 > 1 :@"
6171,"# code
if 5 <= 90 :
	j = (7 - 9)
for c in range(237, 242) :
	z = 183 + 243
c = (226 % 158)
print(c)
print(c)
d = 181
print(c)
print(d)
print(c)
# output
# 68
# 68
# 68
# 181
# 68","# 68
# 68
# 68
# 181
# 68

# code
if  1 > 1 :@"
6172,"# code
for r in range(174, 175) :
	r = 238
	j = 134
	print(r)
t = 151
print(r)
print(r)
n = 42 - r
print(r)
print(t)
print(t)
# output
# 238
# 238
# 238
# 238
# 151
# 151","# 238
# 238
# 238
# 238
# 151
# 151

# code
if not 1 <=@"
6173,"# code
if  1 > 37 :
	q = (8 - 229)
	print(q)
elif not 0 < 178 :
	print(110)
	i = 4 % 5
	i = i - i
print(216)
c = 0 + 208
i = 141
print(i)
# output
# 216
# 141","# 216
# 141

# code
if  1 > 1 :@"
6174,"# code
for t in range(252, 257) :
	print(t)
l = (t * t)%(70 / 70)
print(t)
if not t > 43 :
	t = 36 / 36
c = 124
print(c)
# output
# 252
# 253
# 254
# 255
# 256
# 256
# 124","# 252
# 253
# 254
# 255
# 256
# 256
# 124

# code
if  1 > 1 :@"
6175,"# code
q = (4 + 0)
if  q >= q :
	q = (75 - q)
for z in range(48, 53, 2) :
	if not z <= 214 :
		z = 80 + z
		l = 47
		print(z)
print(q)
# output
# 71","# 71

# code
if  1 > 1 :@"
6176,"# code
g = 1 + 0
if g <= 128 :
	print(g)
	print(g)
	w = 13
i = 92
for r in range(12, 13, 1) :
	y = 81 - i
	m = r - i
g = 101 / 196
print(i)
# output
# 1
# 1
# 92","# 1
# 1
# 92

# code
if  1 > 1 :@"
6177,"# code
y = 155
while y <= 156 :
	y = y + 2
	j = 241
	if j > j :
		print(y)
		j = (169 * 25)%(4 * 171)%(j * j)
	else :
		q = 94
		e = 173
print(y)
# output
# 157","# 157

# code
if  1 > 1 :@"
6178,"# code
for u in range(219, 224) :
	print(u)
	u = u % 50
if u > u :
	u = u % u
	print(u)
	y = 189
print(u)
# output
# 219
# 220
# 221
# 222
# 223
# 23","# 219
# 220
# 221
# 222
# 223
# 23

# code
if not 1 < @"
6179,"# code
for e in range(162, 167) :
	if  e >= e :
		k = (23 % e)
y = 179
a = 245
if e >= e :
	g = 6
	d = e + g
r = a + 193
a = 167
print(a)
# output
# 167","# 167

# code
if  1 > 1 :@"
6180,"# code
a = 9 + 1
u = 119
while u > 116 :
	u = u - 2
	h = 124
	j = a + a
	print(a)
	f = 118
n = 194
if a >= 183 :
	o = (159 / a)+(n * u)+(n - a)
print(a)
# output
# 10
# 10
# 10","# 10
# 10
# 10

# code
if  1 > 1 :@"
6181,"# code
v = 214
while v < 219 :
	v = v + 2
	print(v)
	o = 97
	print(v)
print(v)
print(v)
v = v / 200
r = 246
print(r)
# output
# 216
# 216
# 218
# 218
# 220
# 220
# 220
# 220
# 246","# 216
# 216
# 218
# 218
# 220
# 220
# 220
# 220
# 246

# code
if  1 > 1 :@"
6182,"# code
g = 3
while g > 0 :
	g = g - 2
	s = (g + g)
y = 157
print(g)
print(y)
# output
# -1
# 157","# -1
# 157

# code
if not 1 <=@"
6183,"# code
print(38)
w = 21
x = 235
p = 11
while p <= 12 :
	p = p + 2
	print(p)
print(w)
# output
# 38
# 13
# 21","# 38
# 13
# 21

# code
if not 1 <=@"
6184,"# code
g = 154
g = (g - 189)
x = 226
while x >= 225 :
	x = x - 1
	print(g)
print(g)
# output
# -35
# -35
# -35","# -35
# -35
# -35

# code
if  1 >= 1 @"
6185,"# code
s = 30
while s <= 35 :
	s = s + 3
	print(s)
	t = 139
	l = t / s
s = (s + 219)
print(s)
print(s)
# output
# 33
# 36
# 255
# 255","# 33
# 36
# 255
# 255

# code
if  1 > 1 :@"
6186,"# code
d = (8 - 129)
t = 154
d = t % 219
i = 223 - d
q = 58
while q < 59 :
	q = q + 1
	f = 169
if q > q :
	print(q)
print(d)
# output
# 154","# 154

# code
if  1 > 1 :@"
6187,"# code
print(6)
y = 206
while y > 203 :
	y = y - 2
	e = y / 236
o = y + 222
d = 110
print(y)
# output
# 6
# 202","# 6
# 202

# code
if not 1 <=@"
6188,"# code
k = 26 / 180
k = 117
while k <= 118 :
	k = k + 1
	m = 249 / 224
print(k)
# output
# 119","# 119

# code
if  1 > 1 :@"
6189,"# code
k = (1 % 2)
if  k > k :
	r = 26
	print(r)
n = 194
while n <= 199 :
	n = n + 3
	if  n <= 231 :
		f = 34
		print(n)
print(k)
# output
# 197
# 200
# 1","# 197
# 200
# 1

# code
if not 1 <=@"
6190,"# code
for m in range(242, 247, 2) :
	if m != 164 :
		y = 177
	else :
		x = 133
c = 206
c = 152 % 127
g = 133
print(m)
# output
# 246","# 246

# code
if  1 > 1 :@"
6191,"# code
v = 176
while v < 181 :
	v = v + 3
	w = v - v
if  v == v :
	v = (v % v)*(v * v)
	print(v)
v = (130 + 158)*(v * v)
v = 151
print(v)
# output
# 0
# 151","# 0
# 151

# code
if  1 > 1 :@"
6192,"# code
for v in range(148, 149) :
	print(v)
	if v > 42 :
		w = 100
		v = 20 % 123
print(v)
# output
# 148
# 20","# 148
# 20

# code
if not 1 < @"
6193,"# code
print(70)
if 3 <= 1 :
	print(209)
	e = (7 - 7)
	print(e)
	y = 149
print(34)
for m in range(35, 40, 3) :
	m = (125 + 251)
y = 145
print(y)
# output
# 70
# 34
# 145","# 70
# 34
# 145

# code
if not 1 <=@"
6194,"# code
e = 203
e = 233
while e >= 228 :
	e = e - 3
	d = (178 - e)/(142 % e)*(e / 216)
	print(e)
print(e)
# output
# 230
# 227
# 227","# 230
# 227
# 227

# code
if  1 > 1 :@"
6195,"# code
c = 83
while c > 78 :
	c = c - 2
	print(c)
print(c)
print(c)
print(c)
if c > 21 :
	p = 11
n = 32
print(n)
# output
# 81
# 79
# 77
# 77
# 77
# 77
# 32","# 81
# 79
# 77
# 77
# 77
# 77
# 32

# code
if  1 > 1 :@"
6196,"# code
p = 175
while p >= 174 :
	p = p - 2
	print(p)
	print(p)
r = 94
if r == p :
	m = 91
	n = 249
	r = r - p
print(r)
# output
# 173
# 173
# 94","# 173
# 173
# 94

# code
if not 1 <=@"
6197,"# code
r = 224
while r <= 227 :
	r = r + 2
	s = (r % 231)
	s = r - 193
	s = r + r
s = 61
if s != s :
	r = (88 % r)*(65 + 65)-(r * 94)+(225 % 176)
	w = 100
print(s)
# output
# 61","# 61

# code
if  1 > 1 :@"
6198,"# code
for t in range(15, 20) :
	t = (t + t)
	u = 16
	if  t == 43 :
		t = (t / 190)
print(t)
# output
# 38","# 38

# code
if  1 > 1 :@"
6199,"# code
n = 97 + 189
if n >= n :
	print(n)
	n = 94
t = n + n
t = n % 4
print(t)
# output
# 286
# 2","# 286
# 2

# code
if not 1 <=@"
6200,"# code
f = 70
while f >= 69 :
	f = f - 2
	u = 251 / f
	p = (u + 238)
	w = 207
	j = 91
if f <= f :
	print(f)
	p = 231
print(f)
# output
# 68
# 68","# 68
# 68

# code
if  1 > 1 :@"
6201,"# code
print(215)
print(193)
c = (75 / 9)
c = 141 + c
c = (43 % 177)
c = 134
while c > 129 :
	c = c - 2
	print(c)
	g = c + c
print(c)
# output
# 215
# 193
# 132
# 130
# 128
# 128","# 215
# 193
# 132
# 130
# 128
# 128

# code
if not 1 <=@"
6202,"# code
q = 221
while q >= 216 :
	q = q - 2
	c = 235
	if  q == c :
		u = 151
print(q)
# output
# 215","# 215

# code
if  1 > 1 :@"
6203,"# code
i = 173
while i >= 170 :
	i = i - 2
	if not i > 47 :
		print(i)
print(i)
# output
# 169","# 169

# code
if  1 > 1 :@"
6204,"# code
o = 171
v = 174
o = 111 - 255
m = 205
while m < 208 :
	m = m + 2
	print(v)
	if  o > 160 :
		n = (16 - o)
		n = (100 / n)
print(o)
# output
# 174
# 174
# -144","# 174
# 174
# -144

# code
if  1 > 1 :@"
6205,"# code
p = 2
if  p < 135 :
	z = 83
else :
	k = 211
print(p)
z = 69
print(p)
# output
# 2
# 2","# 2
# 2

# code
if  1 > 1 :@"
6206,"# code
for r in range(221, 226, 2) :
	if r == 239 :
		r = r - r
		g = 111
	elif r > r :
		m = 39
		m = (66 / 226)%(m - r)/(206 % 32)
		r = (197 % 64)
m = 211
print(m)
# output
# 211","# 211

# code
if  1 > 1 :@"
6207,"# code
if 6 >= 2 :
	print(226)
	q = (84 - 4)
for w in range(172, 177) :
	w = 36 - 203
	k = 132
u = 189
print(w)
# output
# 226
# -167","# 226
# -167

# code
if  1 > 1 :@"
6208,"# code
if  5 == 83 :
	r = 32 * 144
	print(r)
	r = (r / r)
	print(r)
else :
	o = (136 + 2)
print(173)
# output
# 173","# 173

# code
if  1 > 1 :@"
6209,"# code
if 0 == 141 :
	print(198)
	n = (7 * 78)
	print(n)
	z = (154 * 31)
h = 173 % 1
print(h)
if h == 67 :
	b = 174
print(h)
# output
# 0
# 0","# 0
# 0

# code
if  1 > 1 :@"
6210,"# code
for u in range(4, 5) :
	if u >= u :
		u = u % 21
		print(u)
		u = 139 % 129
		f = 233
u = 250 + 104
print(u)
u = (107 % 217)
print(u)
print(u)
# output
# 4
# 354
# 107
# 107","# 4
# 354
# 107
# 107

# code
if  1 > 1 :@"
6211,"# code
b = 17
while b > 16 :
	b = b - 1
	k = 168
	h = 167
print(b)
print(b)
# output
# 16
# 16","# 16
# 16

# code
if  1 > 1 :@"
6212,"# code
z = 83
while z >= 78 :
	z = z - 3
	print(z)
	if z >= 153 :
		s = (56 % 80)-(z % 9)+(90 / z)
		s = 148 + s
		s = (s + 141)
		q = 112 + 171
		b = 174 / 209
print(z)
# output
# 80
# 77
# 77","# 80
# 77
# 77

# code
if not 1 <=@"
6213,"# code
s = 81
while s >= 80 :
	s = s - 1
	z = s + 217
	z = (43 % z)
	q = 153
print(s)
# output
# 79","# 79

# code
if  1 > 1 :@"
6214,"# code
l = 2 - 45
print(l)
l = l / 98
for i in range(44, 45, 2) :
	n = 127
	print(i)
	l = (i + 186)
print(l)
print(i)
# output
# -43
# 44
# 230
# 44","# -43
# 44
# 230
# 44

# code
if  1 > 1 :@"
6215,"# code
j = 233
for p in range(166, 167) :
	print(j)
j = 76 / 231
if  p == j :
	e = 5 / 88
print(p)
# output
# 233
# 166","# 233
# 166

# code
if not 1 <=@"
6216,"# code
if  7 <= 15 :
	print(211)
	d = (17 % 5)*(9 % 73)
if  0 != 136 :
	print(249)
print(178)
# output
# 211
# 249
# 178","# 211
# 249
# 178

# code
if not 1 <=@"
6217,"# code
r = (1 * 1)-(214 - 5)
v = 126
while v >= 125 :
	v = v - 1
	r = r - r
print(v)
# output
# 124","# 124

# code
if  1 > 1 :@"
6218,"# code
e = (3 % 7)+(93 % 2)
for a in range(78, 83) :
	print(e)
	a = 14
	x = 79
if a >= 102 :
	e = 144
	print(a)
	h = (39 + e)*(e * a)
d = 175
print(d)
# output
# 4
# 4
# 4
# 4
# 4
# 175","# 4
# 4
# 4
# 4
# 4
# 175

# code
if not 1 <=@"
6219,"# code
v = 6 / 210
v = v % v
v = v % 215
print(v)
print(v)
t = 147
v = (v / 79)
print(v)
r = 174
h = (t * v)/(r % 27)/(102 - 21)
print(t)
# output
# 0.0
# 0.0
# 0.0
# 147","# 0.0
# 0.0
# 0.0
# 147

# code
if not 1 <=@"
6220,"# code
t = (1 * 166)
x = 54
while x < 55 :
	x = x + 1
	print(x)
print(x)
print(t)
# output
# 55
# 55
# 166","# 55
# 55
# 166

# code
if  1 > 1 :@"
6221,"# code
u = 5 * 171
a = 153
while a >= 148 :
	a = a - 3
	q = 157 + 66
	print(u)
	y = (33 % u)
	u = (52 % q)
if u <= 64 :
	a = (a % a)-(32 - 79)
print(u)
# output
# 855
# 52
# 52","# 855
# 52
# 52

# code
if  1 > 1 :@"
6222,"# code
u = 199
while u < 202 :
	u = u + 2
	if u == u :
		print(u)
		print(u)
		print(u)
		t = u / u
		t = (54 - 186)
print(u)
# output
# 201
# 201
# 201
# 203
# 203
# 203
# 203","# 201
# 201
# 201
# 203
# 203
# 203
# 203

# code
if  1 > 1 :@"
6223,"# code
print(178)
v = 41
while v < 46 :
	v = v + 2
	g = 218
	g = (v - 73)+(132 + 247)+(g / 169)
	if  g >= v :
		g = (g / 205)-(6 / 146)
		print(v)
print(v)
print(v)
# output
# 178
# 43
# 45
# 47
# 47
# 47","# 178
# 43
# 45
# 47
# 47
# 47

# code
if  1 > 1 :@"
6224,"# code
n = 253
while n > 250 :
	n = n - 2
	print(n)
	f = 124
	if not f <= n :
		m = 63
		o = (180 - 158)
if n == 62 :
	i = 200
print(n)
# output
# 251
# 249
# 249","# 251
# 249
# 249

# code
if not 1 <=@"
6225,"# code
for j in range(159, 160, 2) :
	if not j != 52 :
		j = 160 - 124
		j = (150 * 136)
		print(j)
print(j)
j = (j + j)
print(j)
# output
# 159
# 318","# 159
# 318

# code
if not 1 <=@"
6226,"# code
j = 8
m = 45
while m < 50 :
	m = m + 2
	if j < 176 :
		l = (j - 82)+(m % 81)
print(m)
# output
# 51","# 51

# code
if  1 > 1 :@"
6227,"# code
if not 5 < 206 :
	r = 155 * 2
	print(r)
d = 231
l = 118
while l < 119 :
	l = l + 2
	n = l + l
	print(d)
l = 150 + 70
print(l)
# output
# 231
# 220","# 231
# 220

# code
if not 1 <=@"
6228,"# code
print(97)
n = 48
g = 253
while g >= 252 :
	g = g - 2
	b = 224
	print(b)
print(n)
# output
# 97
# 224
# 48","# 97
# 224
# 48

# code
if not 1 <=@"
6229,"# code
h = 251
t = 13
while t >= 8 :
	t = t - 3
	o = 124
	d = 64
a = 158
if  h >= t :
	r = 58
h = 137
print(a)
# output
# 158","# 158

# code
if  1 > 1 :@"
6230,"# code
n = 5 * 7
e = 230
while e <= 235 :
	e = e + 3
	print(n)
print(n)
# output
# 35
# 35
# 35","# 35
# 35
# 35

# code
if not 1 <=@"
6231,"# code
if 1 == 7 :
	n = 9
	k = 158
	x = (245 * n)%(k / 224)
p = (2 - 9)
if p != p :
	p = 69 / p
	p = (216 % p)
p = p - p
print(p)
print(p)
# output
# 0
# 0","# 0
# 0

# code
if  1 > 1 :@"
6232,"# code
for v in range(153, 156, 2) :
	print(v)
	print(v)
	v = v - 106
v = v % 209
if v != v :
	g = (23 - v)
	v = (g / 230)%(8 * v)
	e = 222
u = v + v
print(v)
# output
# 153
# 153
# 155
# 155
# 49","# 153
# 153
# 155
# 155
# 49

# code
if  1 > 1 :@"
6233,"# code
print(181)
print(43)
for d in range(215, 218) :
	k = 125
	x = 228
print(d)
# output
# 181
# 43
# 217","# 181
# 43
# 217

# code
if not 1 <=@"
6234,"# code
j = 33
while j >= 32 :
	j = j - 2
	if not j > 82 :
		print(j)
		v = 205 / j
print(j)
if j < 150 :
	j = (j % 43)-(j % j)
	print(j)
print(j)
# output
# 31
# 31
# 31
# 31","# 31
# 31
# 31
# 31

# code
if  1 > 1 :@"
6235,"# code
if 2 > 151 :
	f = 249
elif 9 < 8 :
	q = 216
	r = 187 / q
	r = 102
b = 5 % 122
print(b)
# output
# 5","# 5

# code
if  1 > 1 :@"
6236,"# code
if 8 == 31 :
	print(212)
n = 250 + 234
n = 183
while n >= 180 :
	n = n - 2
	c = (n - n)/(108 * n)
	print(n)
print(n)
# output
# 181
# 179
# 179","# 181
# 179
# 179

# code
if not 1 <=@"
6237,"# code
a = 8 % 186
t = 149
while t >= 144 :
	t = t - 2
	a = (a / a)
if not a == t :
	print(a)
m = 12 + t
print(a)
# output
# 1.0
# 1.0","# 1.0
# 1.0

# code
if not 1 <=@"
6238,"# code
x = 122
while x >= 117 :
	x = x - 2
	print(x)
x = 139 % 131
print(x)
j = 210
print(x)
# output
# 120
# 118
# 116
# 8
# 8","# 120
# 118
# 116
# 8
# 8

# code
if  1 > 1 :@"
6239,"# code
r = (5 * 0)
d = (r % 69)
d = d + 234
n = 112
while n < 115 :
	n = n + 2
	r = 10
print(d)
print(d)
# output
# 234
# 234","# 234
# 234

# code
if not 1 <=@"
6240,"# code
if not 0 != 1 :
	print(48)
	i = 104 - 2
	i = 21 * 182
k = 238 + 65
if k < 250 :
	print(k)
	print(k)
	o = 140
print(k)
# output
# 303","# 303

# code
if not 1 <=@"
6241,"# code
s = 91
while s > 90 :
	s = s - 1
	b = 72
	if  b >= s :
		d = 241 * s
		q = b * s
if s != s :
	s = 233 / 128
	s = (199 - s)%(s / 95)
print(s)
# output
# 90","# 90

# code
if  1 > 1 :@"
6242,"# code
n = 8
while n <= 13 :
	n = n + 2
	y = (n % 131)%(47 / n)-(206 / 247)
if n <= n :
	c = 237
	h = (c / 200)
print(n)
c = 19
print(n)
# output
# 14
# 14","# 14
# 14

# code
if not 1 <=@"
6243,"# code
for j in range(163, 168) :
	w = 92
	print(w)
	if not w != j :
		s = 40 / w
		r = 8
z = 36
print(j)
z = 109 / 41
print(z)
# output
# 92
# 92
# 92
# 92
# 92
# 167
# 2.658536585365854","# 92
# 92
# 92
# 92
# 92
# 167
# 2.658536585365854

# code
if  1 > 1 :@"
6244,"# code
v = (33 - 8)
if  v >= 59 :
	v = (v + 193)
	e = (198 + 155)
	r = 243
print(v)
# output
# 25","# 25

# code
if not 1 <=@"
6245,"# code
o = 254
while o >= 251 :
	o = o - 2
	if  o <= o :
		y = 82 + o
		y = (o - 174)
print(o)
# output
# 250","# 250

# code
if  1 > 1 :@"
6246,"# code
r = 219
while r > 214 :
	r = r - 2
	if  r > r :
		x = r / 103
		t = 131 * r
		t = (134 % x)/(86 + 145)
		l = 155 / x
		l = 57
if r > r :
	z = 68
print(r)
# output
# 213","# 213

# code
if  1 > 1 :@"
6247,"# code
if  2 == 7 :
	z = (35 - 1)
	w = 101
else :
	w = 215
	w = 19 / w
print(39)
# output
# 39","# 39

# code
if  1 > 1 :@"
6248,"# code
g = 46
while g > 45 :
	g = g - 1
	k = 98
	s = 57
	print(k)
y = 124 % g
if g > g :
	g = 11 * g
print(g)
print(g)
# output
# 98
# 45
# 45","# 98
# 45
# 45

# code
if  1 > 1 :@"
6249,"# code
q = 248
while q <= 249 :
	q = q + 1
	p = (q / 216)+(74 % q)
	print(q)
	v = 133
	if v != v :
		m = q % 98
print(q)
# output
# 249
# 250
# 250","# 249
# 250
# 250

# code
if  1 > 1 :@"
6250,"# code
print(27)
o = 254
while o < 257 :
	o = o + 2
	r = 140
print(o)
# output
# 27
# 258","# 27
# 258

# code
if not 1 <=@"
6251,"# code
a = (5 / 1)-(3 / 130)
print(a)
s = 37
while s > 32 :
	s = s - 2
	if s >= 210 :
		u = a + a
print(s)
# output
# 4.976923076923077
# 31","# 4.976923076923077
# 31

# code
if  1 > 1 :@"
6252,"# code
j = 132
while j < 137 :
	j = j + 2
	f = 126
	if not j == 236 :
		print(f)
print(j)
# output
# 126
# 126
# 126
# 138","# 126
# 126
# 126
# 138

# code
if  1 > 1 :@"
6253,"# code
if not 2 == 132 :
	i = 1 - 9
	i = (i - 84)%(176 - 44)
	y = 222
g = 86
while g >= 81 :
	g = g - 3
	if  g != g :
		b = 106
	v = 133
print(g)
# output
# 80","# 80

# code
if  1 > 1 :@"
6254,"# code
if not 2 == 4 :
	print(135)
	i = 202
	g = 120 - i
elif not 6 <= 193 :
	print(230)
print(121)
# output
# 135
# 121","# 135
# 121

# code
if  1 > 1 :@"
6255,"# code
print(214)
t = 245 / 147
h = 95
while h > 92 :
	h = h - 2
	t = (t % 91)
if h > 104 :
	print(h)
r = 191
print(r)
# output
# 214
# 191","# 214
# 191

# code
if not 1 <=@"
6256,"# code
n = 41
while n >= 38 :
	n = n - 2
	b = 252 - 221
	if b > n :
		b = b * n
		q = (n - b)%(n % b)-(n + 144)%(12 - b)
	elif b > 224 :
		print(n)
		x = 68
print(n)
# output
# 37","# 37

# code
if  1 > 1 :@"
6257,"# code
print(36)
for a in range(224, 229) :
	print(a)
print(a)
h = 153
print(h)
# output
# 36
# 224
# 225
# 226
# 227
# 228
# 228
# 153","# 36
# 224
# 225
# 226
# 227
# 228
# 228
# 153

# code
if not 1 <=@"
6258,"# code
if  0 > 3 :
	h = 65 + 202
	h = (205 * 252)+(91 / 55)
c = 48
while c < 53 :
	c = c + 3
	j = c % c
	j = j * 188
	print(j)
t = 156
print(c)
# output
# 0
# 0
# 54","# 0
# 0
# 54

# code
if  1 > 1 :@"
6259,"# code
c = 249
while c >= 244 :
	c = c - 3
	print(c)
	print(c)
print(c)
j = (c - c)
m = j * 91
print(j)
j = 107 + 110
print(c)
# output
# 246
# 246
# 243
# 243
# 243
# 0
# 243","# 246
# 246
# 243
# 243
# 243
# 0
# 243

# code
if  1 > 1 :@"
6260,"# code
k = 173
while k <= 178 :
	k = k + 3
	o = k - 158
if  k < 125 :
	k = k / 157
	print(k)
print(k)
# output
# 179","# 179

# code
if  1 > 1 :@"
6261,"# code
s = (5 % 193)
for v in range(63, 64) :
	print(s)
	if v != 234 :
		s = 35
		v = (s - 21)-(22 % s)+(v / s)-(s * 224)%(s * s)-(s - s)
print(s)
if v == s :
	g = 192
	print(g)
print(s)
# output
# 5
# 35
# 35","# 5
# 35
# 35

# code
if not 1 <=@"
6262,"# code
b = 196 / 9
print(b)
t = 124
i = 68
while i <= 69 :
	i = i + 2
	print(b)
	if b == t :
		print(t)
		d = (180 / 139)
print(b)
# output
# 21.77777777777778
# 21.77777777777778
# 21.77777777777778","# 21.77777777777778
# 21.77777777777778
# 21.77777777777778

# code
if  1 > 1 :@"
6263,"# code
i = 166
while i > 163 :
	i = i - 2
	if i == i :
		print(i)
print(i)
# output
# 164
# 162
# 162","# 164
# 162
# 162

# code
if  1 > 1 :@"
6264,"# code
k = 6 * 125
x = 232
while x <= 233 :
	x = x + 2
	k = k + 106
	k = k % 43
print(x)
# output
# 234","# 234

# code
if  1 > 1 :@"
